ACTION_1_PREDICTION,ACTION_0_PREDICTION,ACTION_PREDICTION,THRESHOLD,POSITIVE_CLASS,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
0.970328331,0.029671669,1,0.5,1,1,24887,4663,117961,118225,120041,120591,132696,119095,120593
0.9971875548,0.0028124452,1,0.5,1,1,6977,118619,117961,118343,119142,117905,117906,290919,117908
0.9281278849,0.0718721151,1,0.5,1,1,19998,21288,118752,119070,119781,118207,121024,270488,118209
0.9894455075,0.0105544925,1,0.5,1,1,80312,5496,91261,118026,118202,118321,117906,290919,118322
0.9328696132,0.0671303868,1,0.5,1,1,44812,2163,118003,118004,120694,118636,130218,118638,118639
0.9891317487,0.0108682513,1,0.5,1,1,30570,3197,117961,118386,120361,118784,147114,290919,118786
0.7853812575,0.2146187425,1,0.5,1,1,75834,4729,117961,118300,118301,118054,118443,117887,118055
0.9522771835,0.0477228165,1,0.5,1,1,42093,2594,117961,118300,123472,118321,117906,290919,118322
0.9849023223,0.0150976777,1,0.5,1,1,40997,3108,117961,118225,124449,120313,230838,118424,120315
0.9895359278,0.0104640722,1,0.5,1,1,35990,17550,117961,118446,118684,117905,117906,290919,117908
0.8687309027,0.1312690973,1,0.5,1,1,76511,3967,117961,118052,118706,118321,117906,290919,118322
0.9301702976,0.0698297024,1,0.5,1,1,75239,4013,117961,118300,118514,118321,240983,290919,118322
0.9681310654,0.0318689346,1,0.5,1,1,41992,54303,117961,118327,118492,120097,126339,270488,120099
0.9973996878,0.0026003122,1,0.5,1,1,73133,46476,117902,117903,117904,117905,117906,290919,117908
0.9951352477,0.0048647523,1,0.5,1,1,974,3120,117961,118300,120312,120313,120314,118424,120315
0.9917272329,0.0082727671,1,0.5,1,1,81534,22458,117961,117962,120677,307024,306404,118331,118332
0.9943420887,0.0056579113,1,0.5,1,1,3661,59312,118550,118551,118552,118054,132841,117887,118055
0.9981310964,0.0018689036,1,0.5,1,1,23987,2260,117961,118343,119598,118422,300136,118424,118425
0.9975187778,0.0024812222,1,0.5,1,1,79121,52265,117961,118343,118833,118422,300136,118424,118425
0.754558444,0.245441556,1,0.5,1,0,40644,2818,119062,119091,6104,117905,117906,290919,117908
0.3929338455,0.6070661545,0,0.5,1,0,80237,4341,117961,118300,118957,118321,117906,290919,118322
0.9874216318,0.0125783682,1,0.5,1,1,31613,2061,117961,118327,120383,118641,120319,118643,118644
0.9149746299,0.0850253701,1,0.5,1,1,33642,17839,118216,118587,117941,118568,135898,19721,118570
0.9593504071,0.0406495929,1,0.5,1,1,42301,18680,91261,118026,118202,117905,117906,290919,117908
0.9954959154,0.0045040846,1,0.5,1,1,37734,12260,117926,118124,117884,117885,117913,117887,117888
0.9864843488,0.0135156512,1,0.5,1,1,40237,24925,91261,118026,118027,273308,120072,249618,118232
0.7056293488,0.2943706512,1,0.5,1,0,13878,23666,118084,118085,117920,117879,117886,19721,117880
0.9953789711,0.0046210289,1,0.5,1,1,33248,4838,117961,118343,120126,118834,133686,118424,118836
0.9761254191,0.0238745809,1,0.5,1,1,28149,51178,117961,118386,121961,307024,311622,118331,118332
0.9710543156,0.0289456844,1,0.5,1,1,31232,4560,117890,118102,117878,117879,117879,19721,117880
0.9741486311,0.0258513689,1,0.5,1,1,79092,23224,117961,118225,120535,118396,269406,118398,118399
0.9857646823,0.0142353177,1,0.5,1,1,3853,19986,117961,118225,124948,120773,136187,118960,120774
0.9826923609,0.0173076391,1,0.5,1,1,41139,5504,117961,118300,131274,307024,311622,118331,118332
0.9773968458,0.0226031542,1,0.5,1,1,25703,23125,117961,118225,119136,120056,255657,118474,120058
0.9672684073,0.0327315927,1,0.5,1,1,42654,3549,117961,118225,119136,120001,120002,118474,120003
0.6799619198,0.3200380802,1,0.5,1,0,25857,14800,117961,117962,118352,118784,117906,290919,118786
0.9945605397,0.0054394603,1,0.5,1,1,74986,31943,118953,118954,118246,179731,118247,117887,117973
0.9920910597,0.0079089403,1,0.5,1,1,43538,8370,117961,118300,121176,120560,304465,118643,120562
0.9870086312,0.0129913688,1,0.5,1,1,16801,16802,117961,118225,120535,127589,311867,118478,127590
0.9931355715,0.0068644285,1,0.5,1,1,79092,5140,117961,118343,121710,118321,240983,290919,118322
0.9683486819,0.0316513181,1,0.5,1,1,42448,14798,117961,118386,118746,128230,302830,4673,128231
0.9759209156,0.0240790844,1,0.5,1,1,38392,92071,117929,117930,117884,117879,117886,19721,117880
0.9579672813,0.0420327187,1,0.5,1,1,42367,50511,118006,118007,117884,117899,117897,19721,117900
0.8998012543,0.1001987457,1,0.5,1,1,35050,6995,117961,117962,118352,118321,117906,290919,118322
0.9893192649,0.0106807351,1,0.5,1,1,41594,27222,117961,118327,123757,118636,310589,118638,118639
0.1060839295,0.8939160705,0,0.5,1,0,91819,278563,118602,118603,117941,118568,118568,19721,118570
0.9634160399,0.0365839601,1,0.5,1,1,1115,1140,117961,117962,118352,117905,117906,290919,117908
0.9820641279,0.0179358721,1,0.5,1,1,43030,2014,117961,117962,117904,118958,127525,118960,118961
0.9943944216,0.0056055784,1,0.5,1,1,16241,6216,117961,118327,118328,117905,290878,290919,117908
0.919398427,0.080601573,1,0.5,1,1,78555,828,117961,118300,124816,118321,117906,290919,118322
0.9650412798,0.0349587202,1,0.5,1,1,89794,5701,117961,118052,120709,120097,174445,270488,120099
0.9833981991,0.0166018009,1,0.5,1,1,26391,19986,117961,118225,118403,120773,136187,118960,120774
0.965013206,0.034986794,1,0.5,1,1,28572,28021,118212,118580,117895,117879,117897,19721,117880
0.9807971716,0.0192028284,1,0.5,1,1,13878,19679,117935,117936,117878,117899,117899,19721,117900
0.9454069138,0.0545930862,1,0.5,1,1,34522,1915,117961,118300,119181,118321,117906,290919,118322
0.9755606651,0.0244393349,1,0.5,1,1,75468,18686,117961,118386,121883,118321,117906,290919,118322
0.9524199367,0.0475800633,1,0.5,1,1,32270,13845,117961,117962,118791,118792,211906,118424,118794
0.9778763056,0.0221236944,1,0.5,1,1,42093,53040,119062,119091,119362,119363,155292,118667,119365
0.9825490713,0.0174509287,1,0.5,1,1,80174,16816,117961,118300,119984,120647,311441,118398,120649
0.9845408201,0.0154591799,1,0.5,1,1,37397,1012,117961,118225,119924,118321,117906,290919,118322
0.9686102271,0.0313897729,1,0.5,1,1,39480,7525,117961,118225,120551,118784,147114,290919,118786
0.9950411916,0.0049588084,1,0.5,1,1,80574,13820,117961,118343,119796,120516,256206,120518,120519
0.9670607448,0.0329392552,1,0.5,1,1,75834,4533,117961,118343,118700,118321,117906,290919,118322
0.9921720028,0.0078279972,1,0.5,1,1,17794,873,117961,118413,120526,117905,240983,290919,117908
0.9925910234,0.0074089766,1,0.5,1,1,19284,4488,117961,118413,126229,118259,134224,290919,118261
0.9777907729,0.0222092271,1,0.5,1,1,32642,7824,119280,119281,118623,118995,136748,292795,118997
0.98837322,0.01162678,1,0.5,1,1,15671,7346,117961,118343,123125,118777,279443,308574,118779
0.9840410948,0.0159589052,1,0.5,1,1,80207,7220,117961,118225,120551,117905,240983,290919,117908
0.9815106988,0.0184893012,1,0.5,1,1,302049,4378,117961,118327,118507,118863,122008,118398,118865
0.9909418225,0.0090581775,1,0.5,1,1,30839,17184,117961,118343,118395,120647,126250,118398,120649
0.883862555,0.116137445,1,0.5,1,1,96411,4013,117961,118300,118514,118321,240983,290919,118322
0.9930638671,0.0069361329,1,0.5,1,1,75329,3509,118752,119070,118042,118563,194960,270488,118565
0.9509189129,0.0490810871,1,0.5,1,1,40489,7560,117961,118300,119181,118321,117906,290919,118322
0.9551292658,0.0448707342,1,0.5,1,1,74555,58916,117961,118327,118391,117905,117906,290919,117908
0.9897500873,0.0102499127,1,0.5,1,1,33054,49521,117961,118300,123055,120006,150350,118424,120008
0.8891201019,0.1108798981,1,0.5,1,1,20897,17956,117961,118343,118810,117985,132609,19793,117987
0.9638352394,0.0361647606,1,0.5,1,1,14354,46541,117959,117960,117941,118568,145191,19721,118570
0.9909687638,0.0090312362,1,0.5,1,1,45110,8697,117961,118446,119064,118784,117906,290919,118786
0.9295938015,0.0704061985,1,0.5,1,1,20292,19051,117929,117930,117884,117885,117913,117887,117888
0.992821753,0.007178247,1,0.5,1,1,80208,22507,117961,118300,120059,118636,135814,118638,118639
0.9907568097,0.0092431903,1,0.5,1,1,1969,1938,117961,118300,118066,120560,304465,118643,120562
0.9917839766,0.0082160234,1,0.5,1,1,19842,7344,117961,118225,120663,123648,147738,120518,123650
0.9943040013,0.0056959987,1,0.5,1,1,81350,17612,117961,118343,119598,120006,310997,118424,120008
0.9947090149,0.0052909851,1,0.5,1,1,5173,4712,117961,118343,118395,123067,233714,118398,123068
0.9970954657,0.0029045343,1,0.5,1,1,3853,744,117961,118300,118437,117905,117906,290919,117908
0.9732151031,0.0267848969,1,0.5,1,1,20737,13234,117929,117930,117920,117885,117913,117887,117888
0.9985124469,0.0014875531,1,0.5,1,1,1020,1571,117961,118300,120410,117905,172635,290919,117908
0.8143868446,0.1856131554,1,0.5,1,0,88412,3262,117961,118343,123125,118321,117906,290919,118322
0.9350603819,0.0649396181,1,0.5,1,1,74463,4528,117961,118225,120054,119928,132654,118331,119929
0.9847074747,0.0152925253,1,0.5,1,1,278393,3979,117961,118343,120347,118368,128683,117887,118486
0.9979649782,0.0020350218,1,0.5,1,1,4675,5369,117961,118413,122007,118784,124402,290919,118786
0.9938502312,0.0061497688,1,0.5,1,1,40309,1541,117961,118225,123173,119093,123174,119095,119096
0.9347198606,0.0652801394,1,0.5,1,1,28294,7651,117961,118386,118746,118321,117906,290919,118322
0.9906594753,0.0093405247,1,0.5,1,1,42093,13864,117961,118446,123858,119849,282370,118638,119851
0.9899116158,0.0100883842,1,0.5,1,1,114236,5509,117961,118343,123454,118784,117906,290919,118786
0.9615985751,0.0384014249,1,0.5,1,1,31450,18686,117961,118386,121883,118321,117906,290919,118322
0.9816749692,0.0183250308,1,0.5,1,1,42680,12261,118106,118107,117920,117879,117886,19721,117880
0.9679983854,0.0320016146,1,0.5,1,1,45979,7252,117961,117962,118352,117905,117906,290919,117908
0.9454733133,0.0545266867,1,0.5,1,1,199,5432,117961,118327,118391,118321,117906,290919,118322
0.9964098334,0.0035901666,1,0.5,1,1,6690,34459,117961,118225,118403,118536,118537,308574,118539
0.9863845706,0.0136154294,1,0.5,1,1,32270,5113,117961,118300,119890,120497,258776,118424,120499
0.987367928,0.012632072,1,0.5,1,1,35792,46170,118290,118291,118889,121527,307233,118398,121529
0.9996133447,0.0003866553,1,0.5,1,1,75078,123310,117961,118386,121883,117905,117906,290919,117908
0.9714752436,0.0285247564,1,0.5,1,1,32270,17227,117961,118343,123476,118980,301534,118295,118982
0.9784951806,0.0215048194,1,0.5,1,1,86975,8008,118555,118178,118320,117905,117906,290919,117908
0.9973486662,0.0026513338,1,0.5,1,1,74104,3085,117961,118300,125821,118834,251171,118424,118836
0.7357173562,0.2642826438,1,0.5,1,0,34247,2437,118290,118291,19772,126085,253147,119221,126087
0.9967137575,0.0032862425,1,0.5,1,1,3853,2717,118290,118291,118979,120344,141929,118424,120346
0.9902942181,0.0097057819,1,0.5,1,1,15864,17598,117961,118300,118631,307024,132719,118331,118332
0.9507605433,0.0492394567,1,0.5,1,1,684,1505,117961,118327,4674,118321,117906,290919,118322
0.9966282248,0.0033717752,1,0.5,1,1,78563,49535,117961,118343,118833,118422,300136,118424,118425
0.9959983826,0.0040016174,1,0.5,1,1,1969,54248,117961,118327,120559,120560,304465,118643,120562
0.9811080098,0.0188919902,1,0.5,1,1,34920,8229,117961,118300,121305,118784,124402,290919,118786
0.989713788,0.010286212,1,0.5,1,1,34498,51096,119596,119597,124266,118728,272276,118295,118730
0.8698007464,0.1301992536,1,0.5,1,1,41943,25293,117961,118386,128823,118321,117906,290919,118322
0.9907239079,0.0092760921,1,0.5,1,1,6692,72209,117961,118225,124948,118054,118054,117887,118055
0.9958704114,0.0041295886,1,0.5,1,1,81070,8415,117961,118052,118881,117905,117906,290919,117908
0.9907925129,0.0092074871,1,0.5,1,1,676,44022,117961,117962,122215,127782,130085,290919,127783
0.963866353,0.036133647,1,0.5,1,1,36480,13871,117961,118300,118514,118784,240983,290919,118786
0.985132277,0.014867723,1,0.5,1,1,31369,13419,117961,118300,120059,118636,310589,118638,118639
0.6656208038,0.3343791962,1,0.5,1,0,920,14811,117961,118343,118344,117905,117906,290919,117908
0.9688464999,0.0311535001,1,0.5,1,1,1250,1728,117961,118327,118507,118890,124964,118398,118892
0.9680652618,0.0319347382,1,0.5,1,1,45338,51104,117876,117877,117878,118568,128367,19721,118570
0.9571468234,0.0428531766,1,0.5,1,1,16989,4199,117961,118225,118403,118321,117906,290919,118322
0.9929444194,0.0070555806,1,0.5,1,1,103534,8115,91261,118026,118202,117905,117906,290919,117908
0.9970517159,0.0029482841,1,0.5,1,1,1020,49346,119062,119091,6104,118028,160931,117887,118030
0.9813469648,0.0186530352,1,0.5,1,1,38704,26229,117916,118011,117941,117885,117913,117887,117888
0.9877871871,0.0122128129,1,0.5,1,1,43643,3000,117961,118225,120551,117905,240983,290919,117908
0.9966924191,0.0033075809,1,0.5,1,1,90525,153289,117961,118327,121694,122645,159701,119221,122647
0.9465008378,0.0534991622,1,0.5,1,1,42085,9959,118742,118743,117920,118568,175972,19721,118570
0.95939219,0.04060781,1,0.5,1,1,278393,5652,117961,118300,28618,118321,240983,290919,118322
0.9861208797,0.0138791203,1,0.5,1,1,33151,125466,117902,117903,120171,118863,141918,118398,118865
0.9925969839,0.0074030161,1,0.5,1,1,18418,4951,117961,118343,120126,119433,133686,118424,119435
0.9805497527,0.0194502473,1,0.5,1,1,15064,18021,117876,117877,118810,117985,134123,19793,117987
0.9542271495,0.0457728505,1,0.5,1,1,74636,1140,117961,117962,118352,118321,117906,290919,118322
0.917229712,0.082770288,1,0.5,1,1,7678,21083,118106,118107,117941,117879,121445,19721,117880
0.994181931,0.005818069,1,0.5,1,1,5173,4950,117961,118343,118911,118826,236735,118424,118828
0.9870666862,0.0129333138,1,0.5,1,1,15818,2017,117961,118327,121645,118841,123378,118643,118843
0.9995034933,0.0004965067,1,0.5,1,1,4675,1978,117961,118327,120559,122269,141096,118643,122271
0.9197412133,0.0802587867,1,0.5,1,1,38860,51749,118573,118574,117945,118274,165794,292795,118276
0.9030390382,0.0969609618,1,0.5,1,1,45337,5313,117961,118052,120356,122067,141493,118424,122069
0.7998855114,0.2001144886,1,0.5,1,0,20364,13794,117961,118052,120417,118702,125047,118704,118705
0.9940383434,0.0059616566,1,0.5,1,1,82379,61016,119596,119597,118597,120789,194103,118424,120791
0.9955527186,0.0044472814,1,0.5,1,1,33148,53150,117902,117903,128935,118863,142453,118398,118865
0.9981529117,0.0018470883,1,0.5,1,1,39007,79111,117961,118343,119945,119928,231633,118331,119929
0.9813908339,0.0186091661,1,0.5,1,1,22329,15395,118256,118257,119796,123670,212510,121916,123672
0.9896343946,0.0103656054,1,0.5,1,1,38719,85445,118079,118080,117878,117885,118177,117887,117888
0.947956562,0.052043438,1,0.5,1,1,41758,29592,118315,118463,118522,118674,281445,19793,118676
0.9807790518,0.0192209482,1,0.5,1,1,25553,11826,118090,118091,117920,123191,123191,19721,123192
0.9868352413,0.0131647587,1,0.5,1,1,5173,5048,117961,118300,118458,119928,310608,118331,119929
0.9968346953,0.0031653047,1,0.5,1,1,20364,126545,118163,119075,119076,120789,126546,118424,120791
0.8450288177,0.1549711823,1,0.5,1,1,80474,4576,117961,118327,118391,118321,117906,290919,118322
0.9972417355,0.0027582645,1,0.5,1,1,15778,17218,117961,118300,120026,123737,180449,118960,123738
0.9339338541,0.0660661459,1,0.5,1,1,686,7001,117961,118327,118933,121594,302830,4673,121596
0.9885131717,0.0114868283,1,0.5,1,1,79092,46224,117961,118327,118378,120952,120953,118453,120954
0.9412418604,0.0587581396,1,0.5,1,1,74033,33,117961,118413,119968,118784,117906,290919,118786
0.9963149428,0.0036850572,1,0.5,1,1,23722,48960,122880,122974,118042,118563,118563,270488,118565
0.1310911775,0.8689088225,0,0.5,1,0,73495,51345,117961,118052,120417,118702,125047,118704,118705
0.9916489124,0.0083510876,1,0.5,1,1,36685,82500,117935,117936,117878,117879,117879,19721,117880
0.9794863462,0.0205136538,1,0.5,1,1,278393,15389,117961,118225,122870,118636,310589,118638,118639
0.9075238705,0.0924761295,1,0.5,1,1,42093,3371,117902,118041,118042,118043,118044,270488,118046
0.9968112111,0.0031887889,1,0.5,1,1,37951,4192,117890,117891,117878,118568,292195,19721,118570
0.9668797255,0.0331202745,1,0.5,1,1,74995,50134,119301,119302,119303,118321,117906,290919,118322
0.9653484821,0.0346515179,1,0.5,1,1,32270,2062,117961,118327,119830,120773,118959,118960,120774
0.99072963,0.00927037,1,0.5,1,1,32270,52140,118887,118888,124656,118980,236007,118295,118982
0.9798807502,0.0201192498,1,0.5,1,1,34038,17992,117916,118011,118810,118054,120238,117887,118055
0.9614025354,0.0385974646,1,0.5,1,1,34797,16850,117961,118225,122298,119093,162960,119095,119096
0.990819037,0.009180963,1,0.5,1,1,45314,2003,118550,118551,118378,118636,234852,118638,118639
0.9941859245,0.0058140755,1,0.5,1,1,78592,2144,118212,119763,117878,119192,135350,119184,119194
0.9945540428,0.0054459572,1,0.5,1,0,90391,2253,117961,118225,119824,123648,305057,120518,123650
0.9547123909,0.0452876091,1,0.5,1,1,91749,7553,117961,118225,118403,118784,118785,290919,118786
0.9766018987,0.0233981013,1,0.5,1,1,43194,23250,117961,118225,119136,120056,143170,118474,120058
0.9656503797,0.0343496203,1,0.5,1,1,41570,70078,91261,118026,118202,117905,117906,290919,117908
0.9264853001,0.0735146999,1,0.5,1,1,32642,1945,118256,118257,118450,118995,151952,292795,118997
0.9916139841,0.0083860159,1,0.5,1,1,77049,92453,117922,117923,117941,117879,117886,19721,117880
0.9489817023,0.0510182977,1,0.5,1,1,74287,17144,117980,117981,117884,117879,117886,19721,117880
0.9982714653,0.0017285347,1,0.5,1,1,79092,218,117961,118413,120370,118777,235305,308574,118779
0.9297201037,0.0702798963,1,0.5,1,1,25540,14855,117961,118300,123719,118451,153802,118453,118454
0.8761925697,0.1238074303,1,0.5,1,1,45904,25760,118006,118007,118008,117879,117897,19721,117880
0.9948536754,0.0051463246,1,0.5,1,1,18229,193,117961,118413,121639,118321,118448,290919,118322
0.9755932093,0.0244067907,1,0.5,1,1,34982,16673,119691,119692,120356,120069,280134,119695,120071
0.9962239265,0.0037760735,1,0.5,1,1,30840,3774,117961,118343,118395,118890,125128,118398,118892
0.9484488368,0.0515511632,1,0.5,1,1,34345,33266,117961,118300,124725,118321,117906,290919,118322
0.9909743667,0.0090256333,1,0.5,1,1,34950,25262,117961,118327,129972,118685,310608,308574,118687
0.9672746062,0.0327253938,1,0.5,1,1,75078,7651,117961,118386,118746,118321,117906,290919,118322
0.979622364,0.020377636,1,0.5,1,1,25274,18417,117961,118343,119598,307024,294485,118331,118332
0.9813848734,0.0186151266,1,0.5,1,1,35525,47858,5110,117954,117895,117885,117955,117887,117888
0.9779324532,0.0220675468,1,0.5,1,1,17249,16803,119596,119597,120823,118890,123957,118398,118892
0.9966005683,0.0033994317,1,0.5,1,1,17308,5730,117961,118446,120026,120578,120579,118762,120580
0.6799619198,0.3200380802,1,0.5,1,1,25858,14800,117961,117962,118352,118784,117906,290919,118786
0.9842110276,0.0157889724,1,0.5,1,1,44812,118962,120140,120141,4674,117905,117906,290919,117908
0.997649014,0.002350986,1,0.5,1,1,23921,16971,117961,118343,119993,120516,310589,120518,120519
0.9838908315,0.0161091685,1,0.5,1,1,37651,50428,118090,118091,117912,117885,117913,117887,117888
0.4972960651,0.5027039349,0,0.5,1,1,42006,3634,119596,119597,121108,118728,252267,118295,118730
0.953117609,0.046882391,1,0.5,1,1,31983,46646,119280,119281,117945,280788,130913,292795,119082
0.9959924817,0.0040075183,1,0.5,1,1,20788,46254,117961,118327,126310,118641,306399,118643,118644
0.9754316807,0.0245683193,1,0.5,1,1,17226,5652,117961,118300,28618,118321,117906,290919,118322
